url,journal,year,title,abstract,authors
https://ideas.repec.org/a/bla/jfinan/v80y2025i2p981-1028.html,Journal of Finance,"2025.
",Feedback Effects and Systematic Risk Exposures,"Downloadable! We model the “feedback effect” of a firm's stock price on investment in projects exposed to a systematic risk factor, like climate risk. The stock price reflects information about both the project's cash flows and its discount rate. A cash‐flow‐maximizing manager treats discount rate fluctuations as “noise,” but a price‐maximizing manager interprets such variation as information about the project's net present value. This difference qualitatively changes how investment behavior varies with the project's risk exposure. Moreover, traditional objectives (e.g., cash flow or price maximization) need not maximize welfare because they do not correctly account for hedging and risk‐sharing benefits of investment.",Snehal Banerjee & Bradyn Breon‐Drish & Kevin Smith
https://ideas.repec.org/a/bla/jfinan/v80y2025i2p1029-1080.html,Journal of Finance,"2025.
",Simplicity and Risk,"Downloadable! I introduce and test for preference for simplicity in choice under risk. I characterize the theory axiomatically, and derive its properties and unique predictions relative to canonical models. By designing and running theoretically motivated experiments, I document that people value simplicity in ways not fully captured by existing models that study risk premia in financial markets. Participants' risk premia increase as complexity increases, holding moments fixed; their dominance violations increase in complexity; their behavior is predicted by simplicity's characterizing axiom; and their complexity aversion is heterogeneous in cognitive ability. None of expected utility theory, cumulative prospect theory, prospect theory, rational inattention, sparsity, salience, or probability weighting that differs by number of outcomes fully capture the experimental findings. I generalize the underlying theory to additionally capture broader measures of complexity, including obfuscation, computation, and language effects.",Indira Puri
https://ideas.repec.org/a/bla/jfinan/v80y2025i2p1081-1126.html,Journal of Finance,"2025.
",Regulatory Fragmentation,"Downloadable! Regulatory fragmentation occurs when multiple federal agencies oversee a single issue. Using the full text of the Federal Register, the government's official daily publication, we provide the first systematic evidence on the extent and costs of regulatory fragmentation. Fragmentation increases the firm's costs while lowering its productivity, profitability, and growth. Moreover, it deters entry into an industry and increases the propensity of small firms to exit. These effects arise from redundancy and, more prominently, from inconsistencies between government agencies. Our results uncover a new source of regulatory burden, and we show that agency costs among regulators contribute to this burden.",Joseph Kalmenovitz & Michelle Lowry & Ekaterina Volkova
https://ideas.repec.org/a/bla/jfinan/v80y2025i2p1127-1170.html,Journal of Finance,"2025.
",Wealth and Insurance Choices: Evidence from U.S. Households,"Downloadable! Using administrative data for 63,000 individuals across 2,500,000 person‐month observations, we find that wealthier individuals have better life insurance coverage, controlling for the value of the asset insured, namely, the consumption needs of dependents. This positive wealth‐insurance correlation, which is surprising given the prevailing view that wealth substitutes for insurance, persists after allowing for wealth‐related differences in risk or bequest preferences, pricing, background risk, education, employment, or liquidity constraints. Our findings call for further investigation of this wealth‐coverage correlation but support theories emphasizing the consumption‐smoothing role of insurance across not only states of the world, but also time.",Michael J. Gropper & Camelia M. Kuhnen
https://ideas.repec.org/a/bla/jfinan/v80y2025i2p1171-1207.html,Journal of Finance,"2025.
","Working More to Pay the Mortgage: Household Debt, Interest Rates, and Family Labor Supply","Downloadable! I show that households work and earn more (less) when their floating‐rate mortgage payments quasi‐exogenously increase (decrease). The response is sizable and asymmetric: on average, households adjust their income by 35% of the change in their mortgage payment, but the response is significantly stronger following an increase in payments. While men in dual‐earner, childless households respond the most on average, the asymmetry is most pronounced for women and young workers, who respond particularly strongly to payment increases. The asymmetry of the labor supply elasticity may help explain the wide range of elasticities found in previous research.",Michał Zator
https://ideas.repec.org/a/bla/jfinan/v80y2025i2p1209-1260.html,Journal of Finance,"2025.
",The Impact of Minority Representation at Mortgage Lenders,"Downloadable! We study links between the labor market for loan officers and access to mortgage credit. Using novel data matching mortgage applications to loan officers, we find that minorities are underrepresented among loan officers. Minority borrowers are less likely to complete mortgage applications, have completed applications approved, and to ultimately take up a loan. These disparities are reduced when minority borrowers work with minority loan officers. These pairings also lead to lower default rates, suggesting minority loan officers have an informational advantage with minority borrowers. Our results suggest minority underrepresentation among loan officers reduces minority borrowers’ access to credit.",W. Scott Frame & Ruidi Huang & Erica Xuewei Jiang & Yeonjoon Lee & Will Shuo Liu & Erik J. Mayer & Adi Sunderam
https://ideas.repec.org/a/bla/jfinan/v80y2025i2p1261-1311.html,Journal of Finance,"2025.
",Uncovering the Hidden Effort Problem,"Downloadable! We analyze minute‐by‐minute Bloomberg online status and study how the effort provision of executives in public corporations affects firm value. While executives spend most of their time doing other activities, patterns of Bloomberg usage allow us to characterize their work habits as measures of effort provision. We document a positive effect of effort on unexpected earnings and cumulative abnormal returns following earnings announcements, and a reduction in credit default swap spreads. This is robust to using exogenous weather patterns as an instrument. Long‐short, calendar‐time effort portfolios earn significant average daily returns. Finally, we revisit important agency issues from the literature.",Azi Ben‐Rephael & Bruce I. Carlin & Zhi Da & Ryan D. Israelsen
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p5-56.html,Journal of Finance,"2025.
","Bank Funding Risk, Reference Rates, and Credit Supply","Downloadable! Corporate credit lines are drawn more heavily when funding markets are stressed. This elevates expected bank funding costs. We show that credit supply is dampened by the associated debt‐overhang cost to bank shareholders. Until 2022, this impact was reduced by linking the interest paid on lines to a credit‐sensitive reference rate like the London interbank offered rate (LIBOR). We show that transition to risk‐free reference rates may exacerbate this friction. The adverse impact on credit supply is offset if drawdowns are expected to be deposited at the same bank, which happened at some of the largest banks during the global financial crisis and COVID recession.",Harry Cooperman & Darrell Duffie & Stephan Luck & Zachry Wang & Yilin (David) Yang
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p57-99.html,Journal of Finance,"2025.
",Intermediary Leverage Shocks and Funding Conditions,"Downloadable! The aggregate leverage of broker‐dealers responds to demand and supply disturbances that have opposite effects on financial markets. Specifically, leverage supply shocks that relax broker‐dealers' funding constraints increase leverage, liquidity, and returns and carry a positive price of risk, while leverage demand shocks also increase leverage but reduce liquidity and returns and carry a negative price of risk. Disentangling demand‐ and supply‐like shocks resolves existing puzzles around the price of leverage risk and yields consistent evidence across many markets of a central role for intermediation frictions and dealers' aggregate leverage in asset pricing.",Jean‐Sébastien Fontaine & René Garcia & Sermin Gungor
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p101-162.html,Journal of Finance,"2025.
",The Global Credit Spread Puzzle,"Downloadable! We examine the ability of structural models to predict credit spreads using global default data and security‐level credit spread data in eight developed economies. We find that two representative, pure default‐risk models tend to underpredict the average credit spreads on investment‐grade (IG) bonds, especially their spreads over government bonds, thereby providing evidence for a “global credit spread puzzle.” However, a model incorporating endogenous liquidity in the secondary debt market helps mitigate the puzzle. Furthermore, the model captures certain determinants of corporate bond market frictions across the eight economies and substantially improves the cross‐sectional fit of individual IG credit spreads.",Jing‐Zhi Huang & Yoshio Nozawa & Zhan Shi
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p163-210.html,Journal of Finance,"2025.
",Private Equity and Financial Stability: Evidence from Failed‐Bank Resolution in the Crisis,"Downloadable! This paper investigates the role of private equity (PE) in failed‐bank resolutions after the 2008 financial crisis, using proprietary Federal Deposit Insurance Corporation failed‐bank acquisition data. PE investors made substantial investments in underperforming and riskier failed banks, particularly in geographies where local banks were also distressed, filling the gap created by a weak, undercapitalized banking sector. Using a quasi‐random empirical design based on detailed bidding information, we show that PE‐acquired banks performed better ex post, with positive real effects for the local economy. Overall, PE investors played a positive role in stabilizing the financial system through their involvement in failed‐bank resolution.",Emily Johnston‐Ross & Song Ma & Manju Puri
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p211-258.html,Journal of Finance,"2025.
",Equilibrium Data Mining and Data Abundance,"Downloadable! We study theoretically how the proliferation of new data (“data abundance”) affects the allocation of capital between quantitative and nonquantitative asset managers (“data miners” and “experts”), their performance, and price informativeness. Data miners search for predictors of asset payoffs and select those with a sufficiently high precision. Data abundance raises the precision of the best predictors, but it can induce data miners to search less intensively for high‐precision signals. In this case, their performance becomes more dispersed and they receive less capital. Nevertheless, data abundance always raises price informativeness and can therefore reduce asset managers' average performance.",Jérôme Dugast & Thierry Foucault
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p259-319.html,Journal of Finance,"2025.
",Test Assets and Weak Factors,"Downloadable! We show that two important issues in empirical asset pricing—the presence of weak factors and the selection of test assets—are deeply connected. Since weak factors are those to which test assets have limited exposure, an appropriate selection of test assets can improve the strength of factors. Building on this insight, we introduce supervised principal component analysis (SPCA), a methodology that iterates supervised selection, principal‐component estimation, and factor projection. It enables risk premia estimation and factor model diagnosis even when weak factors are present and not all factors are observed. We establish SPCA's asymptotic properties and showcase its empirical applications.",Stefano Giglio & Dacheng Xiu & Dake Zhang
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p321-374.html,Journal of Finance,"2025.
",Decentralized Exchange: The Uniswap Automated Market Maker,"Downloadable! Uniswap is a system of smart contracts on the Ethereum blockchain and is the largest decentralized exchange with a liquidity balance worth up to 4 billion USD and daily trading volume of up to 7 billion USD. It is a new model of liquidity provision, so‐called automated market making. For this new market form, we characterize equilibrium in the liquidity pools. We collect all 95.8 million Uniswap interactions and compare this automated market maker (AMM) to a centralized limit order book. We document absence of long‐lived arbitrage opportunities, and show conditions under which the AMM dominates a limit order market.",Alfred Lehar & Christine Parlour
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p375-414.html,Journal of Finance,"2025.
",Does Floor Trading Matter?,"Downloadable! Although algorithmic trading now dominates financial markets, some exchanges continue to use human floor traders. On March 23, 2020 the NYSE suspended floor trading because of COVID‐19. Using a difference‐in‐differences analysis around the closure of the floor, we find that floor traders are important contributors to market quality. The suspension of floor trading leads to higher spreads and larger pricing errors for treated stocks relative to control stocks. To explore the mechanism, we exploit two partial floor reopenings that have different characteristics. Our finding suggests that in‐person human interaction facilitates the transfer of valuable information that algorithms lack.",Jonathan Brogaard & Matthew C. Ringgenberg & Dominik Roesch
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p415-466.html,Journal of Finance,"2025.
","Scope, Scale, and Concentration: The 21st‐Century Firm","Downloadable! We provide evidence using firm 10‐Ks that over the past 30 years, U.S. firms have expanded their scope of operations. Increases in scope were achieved largely without increasing traditional operating segments. Scope expansion significantly increases valuation and is realized primarily through acquisitions and investment in R&D, but not through capital expenditures. Traditional concentration ratios do not capture this expansion of scope. Our findings point to a new type of firm that increases scope through related expansion, which is highly valued by the market.",Gerard Hoberg & Gordon M. Phillips
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p467-514.html,Journal of Finance,"2025.
",Sending Out an SMS: Automatic Enrollment Experiments for Overdraft Alerts,"Downloadable! At‐scale field experiments at major U.K. banks show that automatic enrollment into “just‐in‐time” text alerts reduces unarranged overdraft and unpaid item charges 17% to 19% and arranged overdraft charges 4% to 8%, implying annual market‐wide savings of £170 million to £240 million. Incremental benefits from “early‐warning” alerts are statistically insignificant, although economically significant effects are not ruled out. Prior to the experiments, over half of overdrafts could have been avoided by using lower‐cost liquidity available in savings and credit card accounts. Alerts help consumers achieve less than half of these potential savings.",Michael D. Grubb & Darragh Kelly & Jeroen Nieboer & Matthew Osborne & Jonathan Shaw
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p515-559.html,Journal of Finance,"2025.
",Personal Communication in an Automated World: Evidence from Loan Repayments,"Downloadable! We examine the effect of personal, two‐way communication on the payment behavior of delinquent borrowers. Borrowers who speak with a randomly assigned bank agent are significantly more likely to successfully resolve the delinquency relative to borrowers who do not speak with a bank agent. Call characteristics related to the human touch of the call, such as the likeability of the agent's voice, significantly affect payment behavior. Borrowers who speak with a bank agent are also significantly less likely to become delinquent again. Our findings highlight the value of a human element in interactions between financial institutions and their customers.",Christine Laudenbach & Stephan Siegel
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p561-614.html,Journal of Finance,"2025.
",Dynamic Competition in Negotiated Price Markets,"Downloadable! Using contract‐level data for the Canadian mortgage market, this paper provides evidence of an “invest‐and‐harvest” pricing pattern. We build a dynamic model of price negotiation with search and switching frictions to capture key market features. We estimate the model and use it to investigate the effects of market frictions and the resulting dynamic competition on borrowers' and banks' payoffs. We show that dynamic pricing and the presence of search and switching costs have important implications for public policies.",Jason Allen & Shaoteng Li
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p615-645.html,Journal of Finance,"2025.
",Carbon Returns across the Globe,"Downloadable! The pricing of carbon transition risk is central to the debate on climate‐aware investments. Emissions are tightly linked to sales and are available to investors only with significant lags. The positive carbon return, or brown‐minus‐green return differential, documented in previous studies arises from forward‐looking firm performance information contained in emissions rather than a risk premium in ex ante expected returns. After accounting for the data release lag, carbon returns turn negative in the United States and insignificant globally. Developed markets experience lower carbon returns due to intense climate concern shocks, while countries with stringent climate policies exhibit higher carbon returns.",Shaojun Zhang
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p3683-3728.html,Journal of Finance,"2024.
",Presidential Address: Macrofinance and Resilience,"Downloadable! This address reviews macrofinance from the perspective of resilience. It argues for a shift in mindset, away from risk management toward resilience management. It proposes a new resilience measure, and contrasts micro‐ and macro‐resilience. It also classifies macrofinance models in first‐ (log‐linearized) and second‐generation models, and links the important themes of macrofinance to resilience.",Markus K. Brunnermeier
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p3729-3772.html,Journal of Finance,"2024.
","Mortgage Lock‐In, Mobility, and Labor Reallocation","Downloadable! We study the impact of rising mortgage rates on mobility and labor reallocation. Using individual‐level credit record data and variation in the timing of mortgage origination, we show that a 1 percentage point decline in the difference between mortgage rates locked in at origination and current rates reduces moving by 9% overall and 16% between 2022 and 2024, and this relationship is asymmetric. Mortgage lock‐in also dampens flows in and out of self‐employment and the responsiveness to shocks to nearby employment opportunities that require moving, measured as wage growth within a 50‐ to 150‐mile ring and instrumented with a shift‐share instrument.",Julia Fonseca & Lu Liu
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p3773-3820.html,Journal of Finance,"2024.
",Financial Sophistication and Consumer Spending,"Downloadable! Using detailed account‐level data, this paper explores how financial sophistication affects consumers' spending responses to changes in income. I document that, controlling for liquidity, financially unsophisticated consumers display significant spending responses to predictable decreases in their disposable income. Furthermore, they have lower savings rates, fewer liquid savings, and higher debt‐to‐income ratios, leaving them more exposed to income shocks. Robustness tests, supported by anecdotal survey evidence, indicate that these results are driven by some consumers' lack of financial sophistication and their consequent failure to understand their financial contracts, rather than by random idiosyncratic shocks, rational liquidity management, or optimal inattention.",Adam Tejs Jørring
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p3821-3857.html,Journal of Finance,"2024.
","Time‐Consistent Individuals, Time‐Inconsistent Households","Downloadable! I present a model of consumption and savings for a multiperson household in which members are imperfectly altruistic, derive utility from both private and shared public goods, and share wealth. I show that, despite having standard exponential time preferences, the household is time‐inconsistent: Members save too little and overspend on private consumption goods. The household remains time‐inconsistent even when members save separately, because the possibility of voluntary transfers or joint contribution to the public good preserves the dynamic commons problem. The household will choose to share wealth when the risk‐sharing benefits outweigh the utility cost of overconsumption.",Andrew Hertzberg
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p3859-3891.html,Journal of Finance,"2024.
",A Multifactor Perspective on Volatility‐Managed Portfolios,"Downloadable! Moreira and Muir question the existence of a strong risk‐return trade‐off by showing that investors can improve performance by reducing exposure to risk factors when their volatility is high. However, Cederburg et al. show that these strategies fail out‐of‐sample, and Barroso and Detzel show they do not survive transaction costs. We propose a conditional multifactor portfolio that outperforms its unconditional counterpart even out‐of‐sample and net of costs. Moreover, we show that factor risk prices generally decrease with market volatility. Our results demonstrate that the breakdown of the risk‐return trade‐off is more puzzling than previously thought.",VICTOR DeMIGUEL & ALBERTO MARTÍN‐UTRERA & RAMAN UPPAL
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p3893-3941.html,Journal of Finance,"2024.
",Bonds versus Equities: Information for Investment,"Downloadable! We provide a simple model of investment by a firm funded with debt and equity and empirical evidence to demonstrate that, once we control for the debt overhang problem with credit spreads, asset volatility is an unambiguously positive signal for investment, while equity volatility sends a mixed signal: Elevated volatility raises the option value of equity and increases investment for financially sound firms, but exacerbates debt overhang and decreases investment for firms close to default. Our study provides a simple unified understanding of the structural and empirical relationships between investment, credit spreads, equity versus asset volatility, leverage, and Tobin's q$q$.",Huifeng Chang & Adrien D'Avernas & Andrea L. Eisfeldt
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p3943-3984.html,Journal of Finance,"2024.
",Putting the Price in Asset Pricing,"Downloadable! We propose a novel way to estimate a portfolio's abnormal price, the percentage gap between price and the present value of dividends computed with a chosen asset pricing model. Our method, based on a novel identity, resembles the time‐series estimator of abnormal returns, avoids the issues in alternative approaches, and clarifies the role of risk and mispricing in long‐horizon returns. We apply our techniques to study the cross‐section of price levels relative to the capital asset pricing model (CAPM) and find that a single characteristic, adjusted value, provides a parsimonious model of CAPM‐implied abnormal price.",Thummim Cho & Christopher Polk
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p3985-4036.html,Journal of Finance,"2024.
",Liquidity Transformation and Fragility in the U.S. Banking Sector,"Downloadable! Liquidity transformation, a key role of banks, is thought to increase fragility, as uninsured depositors face an incentive to withdraw money before others (a so‐called panic run). Despite much theoretical work, however, there is little empirical evidence establishing this mechanism. In this paper, we provide the first large‐scale evidence of this mechanism. Banks that engage in more liquidity transformation exhibit higher fragility, as captured by stronger sensitivities of uninsured deposit flows to bank performance and greater levels of uninsured deposit outflows when performance is poor. We also explore the effects of deposit insurance and systemic risk.",Qi Chen & Itay Goldstein & Zeqiong Huang & Rahul Vashishtha
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p4037-4081.html,Journal of Finance,"2024.
",Currency Management by International Fixed‐Income Mutual Funds,"Downloadable! Investments in international fixed‐income securities are exposed to significant currency risks. We collect novel data on currency derivatives used by U.S. international fixed‐income funds. We document that while 90% of funds use currency forwards, they hedge, on average, only 18% of their currency exposure. Funds' currency forward positions differ substantially based on risk management demands related to portfolio currency exposure, return‐enhancement motives such as currency momentum and carry trade, and strategic considerations related to past performance and fund clientele. Funds that hedge their currency risk exhibit lower return variability, but do not generate inferior abnormal returns.",Clemens Sialm & Qifei Zhu
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p4083-4141.html,Journal of Finance,"2024.
",Treasury Bill Shortages and the Pricing of Short‐Term Assets,"Downloadable! We propose a model of post‐Great Financial Crisis (GFC) money markets and monetary policy implementation. In our framework, capital regulation may deter banks from intermediating liquidity derived from holding reserves to shadow banks. Consequently, money markets can be segmented, and the scarcity of Treasury bills available to shadow banks is the main driver of short‐term spreads. In this regime, open market operations have an inverse effect on net liquidity provision when swapping ample reserves for scarce T‐bills or repos. Our model quantitatively accounts for post‐2010 time series for repo rates, T‐bill yields, and the Fed's reverse repo facility usage.",Adrien D'Avernas & Quentin Vandeweyer
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p4143-4196.html,Journal of Finance,"2024.
",Equity Term Structures without Dividend Strips Data,"Downloadable! We use a large cross section of equity returns to estimate a rich affine model of equity prices, dividends, returns, and their dynamics. Our model prices dividend strips of the market and equity portfolios without using strips data in the estimation. Yet model‐implied equity yields closely match yields on traded strips. Our model extends equity term‐structure data over time (to the 1970s) and across maturities, and generates term structures for various equity portfolios. The novel cross section of term structures from our model covers 45 years and includes several recessions, providing a novel set of empirical moments to discipline asset pricing models.",Stefano Giglio & Bryan Kelly & Serhiy Kozak
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p4197-4246.html,Journal of Finance,"2024.
",Utility Tokens as a Commitment to Competition,"Downloadable! We show that utility tokens can limit the rent‐seeking activities of two‐sided platforms with market power while preserving efficiency gains due to network effects. We model platforms where buyers and sellers can meet to exchange services. Tokens serve as the sole medium of exchange on a platform and can be traded in a secondary market. Tokenizing a platform commits a firm to give up monopolistic rents associated with the control of the platform, leading to long‐run competitive prices. We show how the threat of entrants can incentivize developers to tokenize and discuss cases where regulation is needed to enforce tokenization.",Itay Goldstein & Deeksha Gupta & Ruslan Sverchkov
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p4247-4302.html,Journal of Finance,"2024.
",The Working Capital Credit Multiplier,"Downloadable! We provide novel evidence that funding frictions can limit firms’ short‐term investments in receivables and inventories, reducing their production capacity. We propose a credit multiplier driven by these considerations and empirically isolate its importance by comparing how a similar firm responds to shocks differently when these shocks are initiated in their most profitable quarter (“main quarter”). We implement this test using recurring and unpredictable shocks (e.g., oil shocks) and provide extensive evidence supporting our identification strategy. Our results suggest that funding constraints and credit multiplier effects are significant for smaller firms that heavily rely on financing from suppliers.",Heitor Almeida & Daniel Carvalho & Taehyun Kim
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p4303-4352.html,Journal of Finance,"2024.
",Lying to Speak the Truth: Selective Manipulation and Improved Information Transmission,"Downloadable! We analyze a principal‐agent model in which an effort‐averse agent can manipulate a publicly observable performance report. The principal cannot observe the agent's cost of effort, her effort choice, and whether she manipulated the report. An optimal contract links compensation to the realized output and the (possibly manipulated) report. Manipulation can be beneficial to the principal because it can make the report more informative about the agent's effort choice, thereby reducing the agent's information rent. This is achieved through a contract that incentivizes the agent to selectively engage in manipulation based on her effort choice.",Paul Povel & Günter Strobl
https://ideas.repec.org/a/bla/jfinan/v79y2024i4p2403-2427.html,Journal of Finance,"2024.
",A (Sub)penny for Your Thoughts: Tracking Retail Investor Activity in TAQ,"Downloadable! We placed 85,000 retail trades in six retail brokerage accounts from December 2021 to June 2022 to validate the Boehmer et al. algorithm, which uses subpenny trade prices to identify and sign retail trades. The algorithm identifies 35% of our trades as retail, incorrectly signs 28% of identified trades, and yields uninformative order imbalance measures for 30% of stocks. We modify the algorithm by signing trades using the quoted spread midpoints. The quote midpoint method does not affect identification rates but reduces the signing error rates to 5% and provides informative order imbalance measures for all stocks.",Brad M. Barber & Xing Huang & Philippe Jorion & Terrance Odean & Christopher Schwarz
